AGE,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,BEHAVIOR,COUNT,POPULATION,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,PERCENT POPULATION AFFECTED
0-19,0.4,0.6,0.5,Benign/Borderline,215,42006384,Male,Tumors of Sellar Region,2005,0.4,0.6,0.5,
0-19,0.4,0.5,0.4,Benign/Borderline,176,42158997,Male,Tumors of Sellar Region,2006,0.4,0.5,0.4,
0-19,0.4,0.5,0.5,Benign/Borderline,201,42367071,Male,Tumors of Sellar Region,2007,0.4,0.5,0.5,
0-19,0.5,0.6,0.5,Benign/Borderline,228,42541971,Male,Tumors of Sellar Region,2008,0.5,0.6,0.5,
0-19,0.5,0.6,0.5,Benign/Borderline,237,42609915,Male,Tumors of Sellar Region,2009,0.5,0.6,0.6,
0-19,0.5,0.6,0.5,Benign/Borderline,222,42549101,Male,Tumors of Sellar Region,2010,0.5,0.6,0.5,
0-19,0.4,0.6,0.5,Benign/Borderline,219,42367731,Male,Tumors of Sellar Region,2011,0.5,0.6,0.5,
0-19,0.5,0.7,0.6,Benign/Borderline,252,42177631,Male,Tumors of Sellar Region,2012,0.5,0.7,0.6,
0-19,0.6,0.7,0.6,Benign/Borderline,264,42037054,Male,Tumors of Sellar Region,2013,0.6,0.7,0.6,
0-19,0.6,0.7,0.7,Benign/Borderline,1378,209799727,Male,Tumors of Sellar Region,2013-2017,0.6,0.7,0.7,
0-19,0.6,0.8,0.7,Benign/Borderline,299,41956389,Male,Tumors of Sellar Region,2014,0.6,0.8,0.7,
0-19,0.5,0.7,0.6,Benign/Borderline,255,41936220,Male,Tumors of Sellar Region,2015,0.5,0.7,0.6,
0-19,0.5,0.7,0.6,Benign/Borderline,261,41945689,Male,Tumors of Sellar Region,2016,0.5,0.7,0.6,
0-19,0.6,0.8,0.7,Benign/Borderline,299,41924375,Male,Tumors of Sellar Region,2017,0.6,0.8,0.7,
0-19,0.1,0.2,0.2,Benign/Borderline,76,41889233,Male,Tumors of the Meninges,2004,0.1,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,85,42006384,Male,Tumors of the Meninges,2005,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,83,42158997,Male,Tumors of the Meninges,2006,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,83,42367071,Male,Tumors of the Meninges,2007,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,88,42541971,Male,Tumors of the Meninges,2008,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,96,42609915,Male,Tumors of the Meninges,2009,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,92,42549101,Male,Tumors of the Meninges,2010,0.2,0.3,0.2,
0-19,0.2,0.3,0.3,Benign/Borderline,124,42367731,Male,Tumors of the Meninges,2011,0.2,0.3,0.3,
0-19,0.3,0.4,0.3,Benign/Borderline,129,42177631,Male,Tumors of the Meninges,2012,0.3,0.4,0.3,
0-19,0.2,0.3,0.2,Benign/Borderline,105,42037054,Male,Tumors of the Meninges,2013,0.2,0.3,0.2,
0-19,0.3,0.3,0.3,Benign/Borderline,574,209799727,Male,Tumors of the Meninges,2013-2017,0.3,0.3,0.3,
0-19,0,0,0,Malignant,52,209799727,Male,Tumors of the Meninges,2013-2017,0,0,0,
0-19,0.2,0.3,0.3,Benign/Borderline,114,41956389,Male,Tumors of the Meninges,2014,0.2,0.3,0.3,
0-19,0.2,0.3,0.3,Benign/Borderline,122,41936220,Male,Tumors of the Meninges,2015,0.2,0.3,0.3,
0-19,0.2,0.3,0.3,Benign/Borderline,108,41945689,Male,Tumors of the Meninges,2016,0.2,0.3,0.3,
0-19,0.2,0.4,0.3,Benign/Borderline,125,41924375,Male,Tumors of the Meninges,2017,0.2,0.4,0.3,
0-19,0.1,0.2,0.1,Benign/Borderline,61,41889233,Male,Unclassified Tumors,2004,0.1,0.2,0.1,
0-19,0,0.1,0,Malignant,16,41889233,Male,Unclassified Tumors,2004,0,0.1,0,
0-19,0.1,0.2,0.2,Benign/Borderline,76,42006384,Male,Unclassified Tumors,2005,0.1,0.2,0.2,
0-19,0,0.1,0,Malignant,19,42006384,Male,Unclassified Tumors,2005,0,0.1,0,
0-19,0.2,0.3,0.2,Benign/Borderline,89,42158997,Male,Unclassified Tumors,2006,0.2,0.3,0.2,
0-19,0,0.1,0.1,Malignant,24,42158997,Male,Unclassified Tumors,2006,0,0.1,0.1,
0-19,0.2,0.3,0.3,Benign/Borderline,116,42367071,Male,Unclassified Tumors,2007,0.2,0.3,0.3,
0-19,0,0.1,0.1,Malignant,26,42367071,Male,Unclassified Tumors,2007,0,0.1,0.1,
0-19,0.2,0.3,0.2,Benign/Borderline,92,42541971,Male,Unclassified Tumors,2008,0.2,0.3,0.2,
0-19,0,0.1,0,Malignant,21,42541971,Male,Unclassified Tumors,2008,0,0.1,0,
0-19,0.3,0.4,0.3,Benign/Borderline,147,42609915,Male,Unclassified Tumors,2009,0.3,0.4,0.3,
0-19,0,0.1,0.1,Malignant,23,42609915,Male,Unclassified Tumors,2009,0,0.1,0.1,
0-19,0.3,0.4,0.3,Benign/Borderline,133,42549101,Male,Unclassified Tumors,2010,0.3,0.4,0.3,
0-19,0,0.1,0,Malignant,18,42549101,Male,Unclassified Tumors,2010,0,0.1,0,
0-19,0.3,0.4,0.3,Benign/Borderline,137,42367731,Male,Unclassified Tumors,2011,0.3,0.4,0.3,
0-19,0,0.1,0,Malignant,16,42367731,Male,Unclassified Tumors,2011,0,0.1,0,
0-19,0.2,0.3,0.3,Benign/Borderline,124,42177631,Male,Unclassified Tumors,2012,0.2,0.4,0.3,
0-19,0.1,0.1,0.1,Malignant,32,42177631,Male,Unclassified Tumors,2012,0.1,0.1,0.1,
0-19,0.2,0.4,0.3,Benign/Borderline,124,42037054,Male,Unclassified Tumors,2013,0.2,0.4,0.3,
0-19,0,0.1,0,Malignant,19,42037054,Male,Unclassified Tumors,2013,0,0.1,0,
0-19,0.3,0.3,0.3,Benign/Borderline,634,209799727,Male,Unclassified Tumors,2013-2017,0.3,0.3,0.3,
0-19,0,0.1,0.1,Malignant,118,209799727,Male,Unclassified Tumors,2013-2017,0,0.1,0.1,
0-19,0.3,0.4,0.3,Benign/Borderline,128,41956389,Male,Unclassified Tumors,2014,0.3,0.4,0.3,
0-19,0,0.1,0.1,Malignant,26,41956389,Male,Unclassified Tumors,2014,0,0.1,0.1,
0-19,0.2,0.3,0.3,Benign/Borderline,114,41936220,Male,Unclassified Tumors,2015,0.2,0.3,0.3,
0-19,0,0.1,0,Malignant,21,41936220,Male,Unclassified Tumors,2015,0,0.1,0.1,
0-19,0.3,0.4,0.4,Benign/Borderline,148,41945689,Male,Unclassified Tumors,2016,0.3,0.4,0.4,
0-19,0,0.1,0.1,Malignant,22,41945689,Male,Unclassified Tumors,2016,0,0.1,0.1,
0-19,0.2,0.3,0.3,Benign/Borderline,120,41924375,Male,Unclassified Tumors,2017,0.2,0.3,0.3,
0-19,0,0.1,0.1,Malignant,30,41924375,Male,Unclassified Tumors,2017,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,31,41889233,Male,Unique astrocytoma variants,2004,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,37,42006384,Male,Unique astrocytoma variants,2005,0.1,0.1,0.1,
0-19,0,0.1,0.1,Benign/Borderline,26,42158997,Male,Unique astrocytoma variants,2006,0,0.1,0.1,
0-19,0,0.1,0,Malignant,19,42158997,Male,Unique astrocytoma variants,2006,0,0.1,0,
0-19,0,0.1,0.1,Benign/Borderline,31,42367071,Male,Unique astrocytoma variants,2007,0,0.1,0.1,
0-19,0,0.1,0.1,Malignant,23,42367071,Male,Unique astrocytoma variants,2007,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,40,42541971,Male,Unique astrocytoma variants,2008,0.1,0.1,0.1,
0-19,0,0.1,0,Malignant,19,42541971,Male,Unique astrocytoma variants,2008,0,0.1,0,
0-19,0.1,0.1,0.1,Benign/Borderline,42,42609915,Male,Unique astrocytoma variants,2009,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,24,42609915,Male,Unique astrocytoma variants,2009,0,0.1,0.1,
0-19,0,0.1,0.1,Benign/Borderline,30,42549101,Male,Unique astrocytoma variants,2010,0,0.1,0.1,
0-19,0,0.1,0,Malignant,16,42549101,Male,Unique astrocytoma variants,2010,0,0.1,0,
0-19,0.1,0.1,0.1,Benign/Borderline,43,42367731,Male,Unique astrocytoma variants,2011,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,28,42367731,Male,Unique astrocytoma variants,2011,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,40,42177631,Male,Unique astrocytoma variants,2012,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,25,42177631,Male,Unique astrocytoma variants,2012,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,38,42037054,Male,Unique astrocytoma variants,2013,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,26,42037054,Male,Unique astrocytoma variants,2013,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,165,209799727,Male,Unique astrocytoma variants,2013-2017,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,121,209799727,Male,Unique astrocytoma variants,2013-2017,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,43,41956389,Male,Unique astrocytoma variants,2014,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,26,41956389,Male,Unique astrocytoma variants,2014,0,0.1,0.1,
0-19,0,0.1,0.1,Benign/Borderline,26,41936220,Male,Unique astrocytoma variants,2015,0,0.1,0.1,
0-19,0,0.1,0.1,Malignant,26,41936220,Male,Unique astrocytoma variants,2015,0,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,31,41945689,Male,Unique astrocytoma variants,2016,0.1,0.1,0.1,
0-19,0,0.1,0.1,Malignant,26,41945689,Male,Unique astrocytoma variants,2016,0,0.1,0.1,
0-19,0,0.1,0.1,Benign/Borderline,27,41924375,Male,Unique astrocytoma variants,2017,0,0.1,0.1,
0-19,0,0.1,0,Malignant,17,41924375,Male,Unique astrocytoma variants,2017,0,0.1,0,
0-19,0,0,0,Malignant,24,83181903,Male and Female,All other,2010,0,0,0,
0-19,0,0,0,Benign/Borderline,34,410614782,Male and Female,All other,2013-2017,0,0,0,
0-19,0,0,0,Malignant,78,410614782,Male and Female,All other,2013-2017,0,0,0,
0-19,0,0,0,Malignant,19,82082905,Male and Female,All other,2015,0,0,0,
0-19,0,0,0,Malignant,17,82110969,Male and Female,All other,2016,0,0,0,
0-19,0.1,0.1,0.1,Malignant,70,81754354,Male and Female,Anaplastic astrocytoma,2004,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,61,82005260,Male and Female,Anaplastic astrocytoma,2005,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,67,82324418,Male and Female,Anaplastic astrocytoma,2006,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,87,82749431,Male and Female,Anaplastic astrocytoma,2007,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,75,83118264,Male and Female,Anaplastic astrocytoma,2008,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,70,83280391,Male and Female,Anaplastic astrocytoma,2009,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,83,83181903,Male and Female,Anaplastic astrocytoma,2010,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,73,82827710,Male and Female,Anaplastic astrocytoma,2011,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,68,82483581,Male and Female,Anaplastic astrocytoma,2012,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,95,82246791,Male and Female,Anaplastic astrocytoma,2013,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,399,410614782,Male and Female,Anaplastic astrocytoma,2013-2017,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,98,82108087,Male and Female,Anaplastic astrocytoma,2014,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,80,82082905,Male and Female,Anaplastic astrocytoma,2015,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,70,82110969,Male and Female,Anaplastic astrocytoma,2016,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Malignant,56,82066030,Male and Female,Anaplastic astrocytoma,2017,0.1,0.1,0.1,
0-19,0,0,0,Malignant,17,82324418,Male and Female,Anaplastic oligodendroglioma,2006,0,0,0,
0-19,0,0,0,Malignant,27,410614782,Male and Female,Anaplastic oligodendroglioma,2013-2017,0,0,0,
0-19,0.2,0.3,0.2,Malignant,202,81754354,Male and Female,"Astrocytoma, NOS",2004,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,191,82005260,Male and Female,"Astrocytoma, NOS",2005,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,196,82324418,Male and Female,"Astrocytoma, NOS",2006,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,180,82749431,Male and Female,"Astrocytoma, NOS",2007,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Malignant,178,83118264,Male and Female,"Astrocytoma, NOS",2008,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Malignant,204,83280391,Male and Female,"Astrocytoma, NOS",2009,0.2,0.3,0.2,
0-19,0.2,0.3,0.3,Malignant,217,83181903,Male and Female,"Astrocytoma, NOS",2010,0.2,0.3,0.3,
0-19,0.2,0.3,0.2,Malignant,184,82827710,Male and Female,"Astrocytoma, NOS",2011,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Malignant,166,82483581,Male and Female,"Astrocytoma, NOS",2012,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Malignant,189,82246791,Male and Female,"Astrocytoma, NOS",2013,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Malignant,910,410614782,Male and Female,"Astrocytoma, NOS",2013-2017,0.2,0.2,0.2,
0-19,0.2,0.3,0.3,Malignant,212,82108087,Male and Female,"Astrocytoma, NOS",2014,0.2,0.3,0.3,
0-19,0.2,0.2,0.2,Malignant,171,82082905,Male and Female,"Astrocytoma, NOS",2015,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Malignant,169,82110969,Male and Female,"Astrocytoma, NOS",2016,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Malignant,169,82066030,Male and Female,"Astrocytoma, NOS",2017,0.2,0.2,0.2,
0-19,0.1,0.1,0.1,Benign/Borderline,56,81754354,Male and Female,Choroid plexus,2004,0.1,0.1,0.1,
0-19,0,0,0,Malignant,21,81754354,Male and Female,Choroid plexus,2004,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,55,82005260,Male and Female,Choroid plexus,2005,0.1,0.1,0.1,
0-19,0,0,0,Malignant,24,82005260,Male and Female,Choroid plexus,2005,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,68,82324418,Male and Female,Choroid plexus,2006,0.1,0.1,0.1,
0-19,0,0,0,Malignant,20,82324418,Male and Female,Choroid plexus,2006,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,65,82749431,Male and Female,Choroid plexus,2007,0.1,0.1,0.1,
0-19,0,0,0,Malignant,21,82749431,Male and Female,Choroid plexus,2007,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,79,83118264,Male and Female,Choroid plexus,2008,0.1,0.1,0.1,
0-19,0,0,0,Malignant,22,83118264,Male and Female,Choroid plexus,2008,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,60,83280391,Male and Female,Choroid plexus,2009,0.1,0.1,0.1,
0-19,0.1,0.1,0.1,Benign/Borderline,68,83181903,Male and Female,Choroid plexus,2010,0.1,0.1,0.1,
0-19,0,0,0,Malignant,23,83181903,Male and Female,Choroid plexus,2010,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,60,82827710,Male and Female,Choroid plexus,2011,0.1,0.1,0.1,
0-19,0,0,0,Malignant,21,82827710,Male and Female,Choroid plexus,2011,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,61,82483581,Male and Female,Choroid plexus,2012,0.1,0.1,0.1,
0-19,0,0,0,Malignant,18,82483581,Male and Female,Choroid plexus,2012,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,66,82246791,Male and Female,Choroid plexus,2013,0.1,0.1,0.1,
0-19,0,0,0,Malignant,16,82246791,Male and Female,Choroid plexus,2013,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,309,410614782,Male and Female,Choroid plexus,2013-2017,0.1,0.1,0.1,
0-19,0,0,0,Malignant,104,410614782,Male and Female,Choroid plexus,2013-2017,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,56,82108087,Male and Female,Choroid plexus,2014,0.1,0.1,0.1,
0-19,0,0,0,Malignant,28,82108087,Male and Female,Choroid plexus,2014,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,66,82082905,Male and Female,Choroid plexus,2015,0.1,0.1,0.1,
0-19,0,0,0,Malignant,23,82082905,Male and Female,Choroid plexus,2015,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,59,82110969,Male and Female,Choroid plexus,2016,0.1,0.1,0.1,
0-19,0,0,0,Malignant,21,82110969,Male and Female,Choroid plexus,2016,0,0,0,
0-19,0.1,0.1,0.1,Benign/Borderline,62,82066030,Male and Female,Choroid plexus,2017,0.1,0.1,0.1,
0-19,0,0,0,Malignant,16,82066030,Male and Female,Choroid plexus,2017,0,0,0,
0-19,0.2,0.2,0.2,Benign/Borderline,168,81754354,Male and Female,Craniopharyngioma,2004,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,172,82005260,Male and Female,Craniopharyngioma,2005,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,158,82324418,Male and Female,Craniopharyngioma,2006,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,182,82749431,Male and Female,Craniopharyngioma,2007,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,160,83118264,Male and Female,Craniopharyngioma,2008,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,171,83280391,Male and Female,Craniopharyngioma,2009,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,175,83181903,Male and Female,Craniopharyngioma,2010,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,157,82827710,Male and Female,Craniopharyngioma,2011,0.2,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,157,82483581,Male and Female,Craniopharyngioma,2012,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,181,82246791,Male and Female,Craniopharyngioma,2013,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,865,410614782,Male and Female,Craniopharyngioma,2013-2017,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Benign/Borderline,196,82108087,Male and Female,Craniopharyngioma,2014,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,175,82082905,Male and Female,Craniopharyngioma,2015,0.2,0.2,0.2,
0-19,0.1,0.2,0.2,Benign/Borderline,141,82110969,Male and Female,Craniopharyngioma,2016,0.1,0.2,0.2,
0-19,0.2,0.2,0.2,Benign/Borderline,172,82066030,Male and Female,Craniopharyngioma,2017,0.2,0.2,0.2,
0-19,0,0.1,0.1,Malignant,44,81754354,Male and Female,Diffuse astrocytoma,2004,0,0.1,0.1,
0-19,0,0.1,0.1,Malignant,43,82005260,Male and Female,Diffuse astrocytoma,2005,0,0.1,0.1,
0-19,0,0.1,0,Malignant,32,82324418,Male and Female,Diffuse astrocytoma,2006,0,0.1,0,
0-19,0,0.1,0.1,Malignant,42,82749431,Male and Female,Diffuse astrocytoma,2007,0,0.1,0.1,
0-19,0,0.1,0.1,Malignant,44,83118264,Male and Female,Diffuse astrocytoma,2008,0,0.1,0.1,
0-19,0,0.1,0,Malignant,38,83280391,Male and Female,Diffuse astrocytoma,2009,0,0.1,0,
0-19,0,0.1,0,Malignant,32,83181903,Male and Female,Diffuse astrocytoma,2010,0,0.1,0,
0-19,0,0.1,0,Malignant,35,82827710,Male and Female,Diffuse astrocytoma,2011,0,0.1,0,
0-19,0,0,0,Malignant,28,82483581,Male and Female,Diffuse astrocytoma,2012,0,0,0,
0-19,0,0,0,Malignant,16,82246791,Male and Female,Diffuse astrocytoma,2013,0,0,0,
0-19,0,0,0,Malignant,45,410614782,Male and Female,Diffuse astrocytoma,2013-2017,0,0,0,
0-19,0.6,0.7,0.6,Malignant,509,81754354,Male and Female,Embryonal/primitive/medulloblastoma,2004,0.6,0.7,0.6,
0-19,0.5,0.6,0.6,Malignant,466,82005260,Male and Female,Embryonal/primitive/medulloblastoma,2005,0.5,0.6,0.6,
0-19,0.6,0.7,0.6,Malignant,498,82324418,Male and Female,Embryonal/primitive/medulloblastoma,2006,0.6,0.7,0.6,
0-19,0.6,0.7,0.6,Malignant,519,82749431,Male and Female,Embryonal/primitive/medulloblastoma,2007,0.6,0.7,0.6,
0-19,0.6,0.7,0.7,Malignant,550,83118264,Male and Female,Embryonal/primitive/medulloblastoma,2008,0.6,0.7,0.7,
0-19,0.6,0.7,0.6,Malignant,515,83280391,Male and Female,Embryonal/primitive/medulloblastoma,2009,0.6,0.7,0.6,
0-19,0.5,0.6,0.6,Malignant,488,83181903,Male and Female,Embryonal/primitive/medulloblastoma,2010,0.5,0.6,0.6,
0-19,0.5,0.7,0.6,Malignant,497,82827710,Male and Female,Embryonal/primitive/medulloblastoma,2011,0.5,0.7,0.6,
0-19,0.5,0.6,0.6,Malignant,465,82483581,Male and Female,Embryonal/primitive/medulloblastoma,2012,0.5,0.6,0.6,
0-19,0.5,0.6,0.6,Malignant,458,82246791,Male and Female,Embryonal/primitive/medulloblastoma,2013,0.5,0.6,0.6,
0-19,0.6,0.6,0.6,Malignant,2362,410614782,Male and Female,Embryonal/primitive/medulloblastoma,2013-2017,0.6,0.6,0.6,
0-19,0.6,0.7,0.6,Malignant,493,82108087,Male and Female,Embryonal/primitive/medulloblastoma,2014,0.5,0.7,0.6,
0-19,0.5,0.6,0.6,Malignant,487,82082905,Male and Female,Embryonal/primitive/medulloblastoma,2015,0.5,0.6,0.6,
0-19,0.5,0.6,0.6,Malignant,466,82110969,Male and Female,Embryonal/primitive/medulloblastoma,2016,0.5,0.6,0.6,
0-19,0.5,0.6,0.6,Malignant,458,82066030,Male and Female,Embryonal/primitive/medulloblastoma,2017,0.5,0.6,0.6,
0-19,0,0,0,Benign/Borderline,25,81754354,Male and Female,Ependymoma variants,2004,0,0,0,
0-19,0,0,0,Benign/Borderline,25,82005260,Male and Female,Ependymoma variants,2005,0,0,0,
0-19,0,0.1,0,Benign/Borderline,40,82324418,Male and Female,Ependymoma variants,2006,0,0.1,0,
0-19,0,0.1,0,Benign/Borderline,30,82749431,Male and Female,Ependymoma variants,2007,0,0.1,0,
0-19,0,0,0,Benign/Borderline,29,83118264,Male and Female,Ependymoma variants,2008,0,0.1,0,
0-19,0,0,0,Benign/Borderline,29,83280391,Male and Female,Ependymoma variants,2009,0,0.1,0,
0-19,0,0.1,0,Benign/Borderline,39,83181903,Male and Female,Ependymoma variants,2010,0,0.1,0,
0-19,0,0.1,0.1,Benign/Borderline,43,82827710,Male and Female,Ependymoma variants,2011,0,0.1,0.1,
0-19,0,0.1,0,Benign/Borderline,33,82483581,Male and Female,Ependymoma variants,2012,0,0.1,0,
0-19,0,0.1,0,Benign/Borderline,38,82246791,Male and Female,Ependymoma variants,2013,0,0.1,0,
0-19,0,0,0,Benign/Borderline,152,410614782,Male and Female,Ependymoma variants,2013-2017,0,0,0,
0-19,0,0,0,Benign/Borderline,27,82082905,Male and Female,Ependymoma variants,2015,0,0,0,
0-19,0,0.1,0,Benign/Borderline,38,82110969,Male and Female,Ependymoma variants,2016,0,0.1,0,
0-19,0,0.1,0,Benign/Borderline,34,82066030,Male and Female,Ependymoma variants,2017,0,0.1,0,
0-19,0.2,0.3,0.2,Malignant,200,81754354,Male and Female,Ependymoma/anaplastic ependymoma,2004,0.2,0.3,0.2,
0-19,0.2,0.3,0.3,Malignant,217,82005260,Male and Female,Ependymoma/anaplastic ependymoma,2005,0.2,0.3,0.3,
0-19,0.2,0.3,0.3,Malignant,210,82324418,Male and Female,Ependymoma/anaplastic ependymoma,2006,0.2,0.3,0.3,
0-19,0.2,0.3,0.2,Malignant,186,82749431,Male and Female,Ependymoma/anaplastic ependymoma,2007,0.2,0.3,0.2,
0-19,0.2,0.2,0.2,Malignant,172,83118264,Male and Female,Ependymoma/anaplastic ependymoma,2008,0.2,0.2,0.2,
0-19,0.2,0.3,0.2,Malignant,195,83280391,Male and Female,Ependymoma/anaplastic ependymoma,2009,0.2,0.3,0.2,
0-19,0.2,0.3,0.3,Malignant,214,83181903,Male and Female,Ependymoma/anaplastic ependymoma,2010,0.2,0.3,0.3,
0-19,0.2,0.3,0.3,Malignant,215,82827710,Male and Female,Ependymoma/anaplastic ependymoma,2011,0.2,0.3,0.3,
0-19,0.2,0.3,0.2,Malignant,203,82483581,Male and Female,Ependymoma/anaplastic ependymoma,2012,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,204,82246791,Male and Female,Ependymoma/anaplastic ependymoma,2013,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,997,410614782,Male and Female,Ependymoma/anaplastic ependymoma,2013-2017,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,196,82108087,Male and Female,Ependymoma/anaplastic ependymoma,2014,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,202,82082905,Male and Female,Ependymoma/anaplastic ependymoma,2015,0.2,0.3,0.2,
0-19,0.2,0.3,0.2,Malignant,180,82110969,Male and Female,Ependymoma/anaplastic ependymoma,2016,0.2,0.3,0.2,
0-19,0.2,0.3,0.3,Malignant,215,82066030,Male and Female,Ependymoma/anaplastic ependymoma,2017,0.2,0.3,0.3,
0-19,0,0.1,0,Benign/Borderline,31,81754354,Male and Female,Germ Cell Tumors,2004,0,0.1,0,
0-19,0.2,0.2,0.2,Malignant,148,81754354,Male and Female,Germ Cell Tumors,2004,0.2,0.2,0.2,
0-19,0,0.1,0,Benign/Borderline,36,82005260,Male and Female,Germ Cell Tumors,2005,0,0.1,0,
0-19,0.1,0.2,0.2,Malignant,133,82005260,Male and Female,Germ Cell Tumors,2005,0.1,0.2,0.2,
0-19,0,0.1,0.1,Benign/Borderline,44,82324418,Male and Female,Germ Cell Tumors,2006,0,0.1,0.1,
0-19,0.1,0.2,0.1,Malignant,125,82324418,Male and Female,Germ Cell Tumors,2006,0.1,0.2,0.2,
0-19,0,0.1,0,Benign/Borderline,33,82749431,Male and Female,Germ Cell Tumors,2007,0,0.1,0,
0-19,0.1,0.2,0.2,Malignant,133,82749431,Male and Female,Germ Cell Tumors,2007,0.1,0.2,0.2,
0-19,0,0.1,0,Benign/Borderline,37,83118264,Male and Female,Germ Cell Tumors,2008,0,0.1,0,
0-19,0.1,0.2,0.2,Malignant,146,83118264,Male and Female,Germ Cell Tumors,2008,0.1,0.2,0.2,
0-19,0,0.1,0.1,Benign/Borderline,47,83280391,Male and Female,Germ Cell Tumors,2009,0,0.1,0.1,
0-19,0.1,0.2,0.2,Malignant,141,83280391,Male and Female,Germ Cell Tumors,2009,0.1,0.2,0.2,
